X,Y,OBJECTID,GMID,ENGLISH_CATEGORY,ENGLISH_NAME,ENGLISH_ADDRESS,中文類別,設施名稱,中文地址,District,地區,Sub_District,分區,Opening_Hours,開放時間,Telephone,聯絡電話,Fax_Number,傳真號碼,Email_Address,電郵地址,Website,網頁,Last_collection_time,最後接收箱時間,Remarks,備註,Latitude,Longitude,Building_CSUID,Northing,Easting,ChineseCategory
113.99759,22.36961,972,qq0jIqMfCL,Street Posting Boxes,Street Posting Box No. 378,Mini Bus stop Nim Wan Tsuen Tuen Mun,郵筒,編號378郵箱,屯門稔灣村小巴站,TUEN MUN,屯門區,TUEN MUN,屯門,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 15:00p.m.<br>Sat: 15:00p.m.,星期一至五: 下午 15:00<br>星期六: 下午 15:00,N.A.,N.A.,22.36961,113.99759,,825615,817803,
114.00727,22.37677,973,Jonme5zJoA,Street Posting Boxes,Street Posting Box No. 624,"So Kwun Wat Tsuen Road, in front of Tin Hau Temple.",郵筒,編號624郵箱,掃管笏村路天后古廟前,TUEN MUN,屯門區,TUEN MUN,屯門,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 12:30p.m.<br>Sat: 12:30p.m.,星期一至五: 下午 12:30<br>星期六: 下午 12:30,N.A.,N.A.,22.37677,114.00727,,826407,818801,
114.233160000000112,22.2695,974,MvDf2rxgIY,Street Posting Boxes,Street Posting Box No. 126,"200 Tai Tam Road, Shan Tsui Court o/s Block B,Near Bus Stop",郵筒,編號126郵箱,"大潭道200號,山翠苑B座近巴士站",EASTERN,東區,CHAI WAN,柴灣,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 11:00a.m.<br>Sat: 11:00a.m.<br>,星期一至五:上午十一時<br>星期六:上午十一時<br>,N.A.,N.A.,22.2695,114.23316,,814520,842069,
113.992660000000129,22.26798,975,YY8ZEfYpTf,Street Posting Boxes,Street Posting Box No.082,"Sun Lung Wai J/O Pak Ngan Heung, Lantau Island",郵筒,編號082郵箱,新龍圍與白银鄉交界,ISLANDS DISTRICT,離島區,LANTAU,大嶼山,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon-Sat: 11:30 a.m.<br>,星期一至六 :上午十一時三十分<br>,N.A.,N.A.,22.26798,113.99266,,814362,817282,
113.997390000000109,22.43326,976,qdNXdSxIFr,Street Posting Boxes,Street Posting Box No. 98,"Castle Peak Road, Hung Shui Kiu bus stop outside Treasure Court.",郵筒,編號98郵箱,青山公路洪水橋翠珊園對出巴士站,TUEN MUN,屯門區,TUEN MUN,屯門,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 3:45 p.m.<br>Sat: 4:00 p.m.,星期一至五: 下午 3:45<br>星期六: 下午 4:00,N.A.,N.A.,22.43326,113.99739,,832663,817791,
114.16667,22.34191,977,tDZEs5qqQV,Street Posting Boxes,Street Posting Box No. 438,"Beacon Height, Tai Wo Ping.",郵筒,編號438郵箱,大窩坪筆架山花園英語學校旁邊,SHAM SHUI PO,深水埗區,CHEUNG SHA WAN,長沙灣,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 2:00 p.m.<br>Sat: 3:30 p.m.,星期一至五: 下午 2:00<br>星期六: 下午 3:30,N.A.,N.A.,22.34191,114.16667,,822537,835217,
114.16735,22.33388,978,YGvwwbwLBD,Street Posting Boxes,Street Posting Box No. 424,"Nam Cheong Street / Wai Chi Street, Shek Kip Mei.",郵筒,編號424郵箱,石硤尾南昌街/偉智街,SHAM SHUI PO,深水埗區,SHAM SHUI PO,深水埗,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 3:00 p.m.<br>Sat: 3:15 p.m.,星期一至五: 下午 3:00<br>星期六: 下午 3:15,N.A.,N.A.,22.33388,114.16735,,821647,835287,
113.97657,22.38307,979,QmWy8ACnwh,Street Posting Boxes,Street Posting Box No. 474,"Hoi Wing Road, outside Siu Lun Court, Hanford Garden.",郵筒,編號474郵箱,屯門兆麟苑海榮路恆福花園,TUEN MUN,屯門區,TUEN MUN,屯門,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 3:00 p.m.<br>Sat: 5:00 p.m,星期一至五: 下午 3:00<br>星期六: 下午 5:00,N.A.,N.A.,22.38307,113.97657,,827108,815640,
114.15228,22.32572,980,iGAMHDWuhd,Street Posting Boxes,Street Posting Box No. 475,"Phase I, Cheung Sha Wan Vegetable Wholesale Market .",郵筒,編號475郵箱,長沙灣副食品批發市場第一期,SHAM SHUI PO,深水埗區,CHEUNG SHA WAN,長沙灣,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 3:00 p.m.<br>Sat: 4:00 p.m,星期一至五: 下午 3:00<br>星期六: 下午 4:00,N.A.,N.A.,22.32572,114.15228,,820744,833734,
114.15888,22.32638,981,B2VUZnHsok,Street Posting Boxes,Street Posting Box No. 375,"Nam Cheong Estate, Cheong Yin House , Cheong San Lane/ Sham Shui Po.",郵筒,編號375郵箱,深水埗昌新里南昌邨昌賢樓,SHAM SHUI PO,深水埗區,SHAM SHUI PO,深水埗,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 3:00 p.m.<br>Sat: 4:00 p.m.,星期一至五: 下午 3:00<br>星期六: 下午 4:00,N.A.,N.A.,22.32638,114.15888,,820817,834414,
114.19166,22.30227,982,dZj5qirLe0,Street Posting Boxes,Street Posting Box No. 488,"18-22 Tak Fung Street, The Harbourfront, Mail Room",郵筒,編號488郵箱,海濱廣場/紅磡德豐街18-22號郵件派遞室,KOWLOON CITY,九龍城區,HUNG HOM,紅磡,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 4:00 p.m.<br>Sat: 1:00 p.m,星期一至五: 下午 4:00<br>星期六: 下午 1:00,N.A.,N.A.,22.30227,114.19166,3779218147T20050430,818147,837792,
114.221590000000106,22.30744,983,KGm3nyoOHu,Street Posting Boxes,Street Posting Box No. 282,Kwun Tong Ferry Pier.,郵筒,編號282郵箱,觀塘渡輪碼頭,KWUN TONG,觀塘區,KWUN TONG,觀塘,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 4:30 p.m.<br>Sat: 4:15 p.m.,星期一至五: 下午 4:30<br>星期六: 下午 4:15,N.A.,N.A.,22.30744,114.22159,,818720,840875,
113.97558,22.40698,984,5IUR1BUMmZ,Street Posting Boxes,Street Posting Box No. 530,"TMN Hospital, Tsing Lun Road, Main Entrance.",郵筒,編號530郵箱,青麟路屯門醫院入口處,TUEN MUN,屯門區,TUEN MUN,屯門,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 4:15 p.m.<br>Sat: 4:30 p.m,星期一至五: 下午 4:15<br>星期六: 下午 4:30,N.A.,N.A.,22.40698,113.97558,,829756,815542,
114.16434,22.34248,985,Yu8M75SsZU,Street Posting Boxes,Street Posting Box No. 539,"Yin Ping Road outside Dynasty Heights, Tai Wo Ping.",郵筒,編號539郵箱,大窩坪帝景峰對出延平道,SHAM SHUI PO,深水埗區,CHEUNG SHA WAN,長沙灣,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 2:00 p.m.<br>Sat: 3:15 p.m,星期一至五: 下午 2:00<br>星期六: 下午 3:15,N.A.,N.A.,22.34248,114.16434,,822600,834977,
113.9658,22.38432,986,9VpcxYUGYD,Street Posting Boxes,Street Posting Box No. 545,"Lung Mun Oasis, Lung Mun Road.",郵筒,編號545郵箱,屯門龍門居龍門路,TUEN MUN,屯門區,TUEN MUN,屯門,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 2:30 p.m.<br>Sat: 4:30 p.m,星期一至五: 下午 2:30<br>星期六: 下午 4:30,N.A.,N.A.,22.38432,113.9658,,827248,814531,
114.173090000000116,22.3356,987,WFCEE5Pe2E,Street Posting Boxes,Street Posting Box No. 623,"City University of Hong Kong, Nam Shan Chuen Road , Kowloon.",郵筒,編號623郵箱,九龍南山邨道香港城市大學教學樓對面,SHAM SHUI PO,深水埗區,CHEUNG SHA WAN,長沙灣,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 3:00 p.m.<br>Sat: 3:45 p.m,星期一至五: 下午 3:00<br>星期六: 下午 3:45,N.A.,N.A.,22.3356,114.17309,,821838,835878,
114.18718,22.32303,988,j9PiGWALdE,Street Posting Boxes,Street Posting Box No. 193,"Ma Tau Wai Estate near Entrance, 1 Ma Tau Kok Road.",郵筒,編號193郵箱,馬頭圍邨入口馬頭角道1號,KOWLOON CITY,九龍城區,TO KWA WAN,土瓜灣,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 4:30 p.m.<br>Sat: 4:30 p.m.,星期一至五: 下午 4:30<br>星期六: 下午 4:30,N.A.,N.A.,22.32303,114.18718,,820446,837330,
113.964250000000106,22.38104,989,CUvsG4eevB,Street Posting Boxes,Street Posting Box No. 141,"Light Rail Transit Depot, Sun Tuen Mun Center, Tuen Tsing Lane.",郵筒,編號141郵箱,屯門屯青里新屯門中心輕鐵車廠,TUEN MUN,屯門區,TUEN MUN,屯門,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 2:30 p.m.<br>Sat: 4:45 p.m.,星期一至五: 下午 2:30<br>星期六: 下午 4:45,N.A.,N.A.,22.38104,113.96425,,826885,814371,
114.154770000000113,22.32933,990,tvItuK3FEz,Street Posting Boxes,Street Posting Box No. 640,"Fu Wong House, Fu Cheong Estate, Cheung Sha Wan",郵筒,編號640郵箱,長沙灣富昌邨/富旺樓,SHAM SHUI PO,深水埗區,CHEUNG SHA WAN,長沙灣,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 3:00 p.m.<br>Sat: 4:00 p.m,星期一至五: 下午 3:00<br>星期六: 下午 4:00,N.A.,N.A.,22.32933,114.15477,,821144,833991,
114.17052,22.34025,991,inJOaZhcNl,Street Posting Boxes,Street Posting Box No. 644,Tat Hong Avenue outside Student Hostels of City University of Hong Kong,郵筒,編號644郵箱,達康路香港城市大學學生宿舍外,SHAM SHUI PO,深水埗區,CHEUNG SHA WAN,長沙灣,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 2:00 p.m.<br>Sat: 3:30 p.m,星期一至五: 下午 2:00<br>星期六: 下午 3:30,N.A.,N.A.,22.34025,114.17052,,822353,835613,
114.156340000000114,22.33755,992,7tOqdo4g51,Street Posting Boxes,Street Posting Box No. 124,"Un Wo House, Un Chau Estate, Un Chau Street/Fat Tseung Street.",郵筒,編號124郵箱,元州街發祥街元州邨元和樓,SHAM SHUI PO,深水埗區,CHEUNG SHA WAN,長沙灣,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 3:00 p.m.<br>Sat: 4:15 p.m.,星期一至五: 下午 3:00<br>星期六: 下午 4:15,N.A.,N.A.,22.33755,114.15634,,822054,834153,
114.16341,22.32647,993,i1CtofagCs,Street Posting Boxes,Street Posting Box No. 116,1 Wong Chuk Street / 202 Lai Chi kok Road.,郵筒,編號116郵箱,深水埗黃竹街1號∕荔枝角道202號,SHAM SHUI PO,深水埗區,CHEUNG SHA WAN,長沙灣,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 2:00 p.m.<br>Sat: 3:00 p.m.,星期一至五: 下午 2:00<br>星期六: 下午 3:00,N.A.,N.A.,22.32647,114.16341,,820827,834881,
114.172730000000129,22.32978,994,nUheDa6dZS,Street Posting Boxes,Street Posting Box No. 55,"Cassia Road / Magnolia Road, Yau Yat Tsuen.",郵筒,編號55郵箱,又一村高槐道∕玉蘭路,YAU TSIM MONG,油尖旺區,KOWLOON TONG,九龍塘,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 2:00 p.m.<br>Sat: 3:30 p.m.,星期一至五: 下午 2:00<br>星期六: 下午 3:30,N.A.,N.A.,22.32978,114.17273,,821193,835841,
114.16522,22.33146,995,kLZDcl88cO,Street Posting Boxes,Street Posting Box No. 51,Nam Cheong Street / Tai Po Road.,郵筒,編號51郵箱,南昌街∕大埔道,SHAM SHUI PO,深水埗區,SHAM SHUI PO,深水埗,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 3:00 p.m.<br>Sat: 3:15 p.m.,星期一至五: 下午 3:00<br>星期六: 下午 3:15,N.A.,N.A.,22.33146,114.16522,,821379,835067,
114.32811,22.46007,996,w8oGBnxF9U,Street Posting Boxes,Street Posting Box No. 699,"Hoi Ha Wan Tsuen, Sai Kung",郵筒,編號699郵箱,西貢海下灣村,SAI KUNG,西貢區,SAI KUNG,西貢,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 12:30 p.m.<br/><br/>Sat: 12:30 p.m,星期一至五: 下午 12:30<br/><br/>星期六: 下午 12:30,N.A.,N.A.,22.46007,114.32811,,835629,851834,
114.25673,22.43032,997,wGf9BfQADU,Street Posting Boxes,Street Posting Box No. 224,"Nai Chung / Sai Sha Road, Sai Kung.",郵筒,編號224郵箱,西貢西沙路泥涌,SAI KUNG,西貢區,SAI KUNG,西貢,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 12:00 p.m.<br>Sat: 12:00 p.m.,星期一至五: 下午 12:00<br>星期六: 下午 12:00,,,22.43032,114.25673,,832329,844489,
113.983880000000113,22.46751,998,Ib2b7nbaK1,Street Posting Boxes,Street Posting Box No. 173,"Junction of Deep Bay Road, and Lau fau Shan Road, Lau Fau Shan.",郵筒,編號173郵箱,元朗流浮山深灣路與流浮山道交界,YUEN LONG,元朗區,YUEN LONG,元朗,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 1:00 p.m.<br>Sat: 1:00 p.m.,星期一至五: 下午 1:00<br>星期六: 下午 1:00,N.A.,N.A.,22.46751,113.98388,,836458,816405,
113.991580000000113,22.4417,999,vY2W6ss2g8,Street Posting Boxes,Street Posting Box No. 683,"San Sang Tsuen, in front of village office, Yuen Long.",郵筒,編號683郵箱,元朗新生村村公所前,YUEN LONG,元朗區,YUEN LONG,元朗,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 12:00 p.m.<br>Sat: 12:00 p.m,星期一至五: 下午 12:00<br>星期六: 下午 12:00,,,22.4417,113.99158,,833599,817194,
114.15903,22.53076,1000,isnmBHmhlj,Street Posting Boxes,Street Posting Box No. 657,"Near mini bus stop , Ping Yuen Road,Ping Yeung Village , Ta Ku Ling",郵筒,編號657郵箱,打鼓嶺坪原路坪洋村運動場近小巴站,NORTH,北區,FANLING,粉嶺,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 3:00 p.m.<br>Sat: 3:00 p.m.,星期一至五: 下午 3:00<br>星期六: 下午 3:00,,,22.53076,114.15903,,843449,834432,
114.0627,22.35311,1001,c2Xp5XrENJ,Street Posting Boxes,Street Posting Box No. 652,"Shell Plaza, Park Island, Ma Wan.",郵筒,編號652郵箱,馬灣珀麗灣貝殼廣場,TSUEN WAN,荃灣區,TSUEN WAN,荃灣,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 1:00 p.m.<br>Sat: 1:00 p.m.,星期一至五: 下午 1:00<br>星期六: 下午 1:00,,,22.35311,114.0627,,823781,824507,
114.28385,22.39588,1002,UDXFv8Q6hz,Street Posting Boxes,Street Posting Box No. 619,"Bus stop opposite side Long Keng San Tsuen, Sai Sha Road,Sai Kung",郵筒,編號619郵箱,西貢西沙路浪徑新村對面巴士站,SAI KUNG,西貢區,SAI KUNG,西貢,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 3:00 p.m.<br>Sat: 3:00 p.m.,星期一至五: 下午 3:00<br>星期六: 下午 3:00,,,22.39588,114.28385,,828517,847284,
113.996,22.36703,1003,oyGPz2dzSw,Street Posting Boxes,Street Posting Box No. 550,"O/S shopping centre Beaulieu Peninsula, Tsing Lung Road, Tuen Mun.",郵筒,編號550郵箱,屯門青龍路蟠龍半島商場外,TUEN MUN,屯門區,TUEN MUN,屯門,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri 12:30 p.m. <br> Sat : 12:30 p.m.,星期一至五: 下午 12:30 <br> 星期六 : 下午 12:30,,,22.36703,113.996,,825330,817639,
114.12501,22.3433,1004,Q3etbx8sAJ,Street Posting Boxes,Street Posting Box No. 502,"ATL, Container Port Road Mail Room.",郵筒,編號502郵箱,ATL郵件派遞室貨櫃碼頭路,KWAI TSING,葵青區,KWAI CHUNG,葵涌,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 4:00 p.m.<br>Sat: 1:00 p.m.,星期一至五: 下午 4:00<br>星期六: 下午 1:00,,,22.3433,114.12501,3092522691T20050430,822691,830925,
114.26881,22.37983,1005,o3Mp4L6bl2,Street Posting Boxes,Street Posting Box No. 470,"Entrance of Lakside Garden,Sai Kung",郵筒,編號470郵箱,西貢翠塘花園門口,SAI KUNG,西貢區,SAI KUNG,西貢,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 2:30 p.m.<br>Sat: 2:30 p.m.,星期一至五: 下午 2:30<br>星期六: 下午 2:30,,,22.37983,114.26881,,826739,845736,
113.99228,22.4293,1006,S9xAbzjntr,Street Posting Boxes,Street Posting Box No. 417,"Chung Uk Tsuen Bus Stop, Castle Peak Road-Hung Shui Kiu, Tuen Mun",郵筒,編號417郵箱,屯門青山公路洪水橋段鍾屋村巴士站,TUEN MUN,屯門區,TUEN MUN,屯門,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 4:00 p.m.<br>Sat: 4:00 p.m.,星期一至五: 下午 4:00<br>星期六: 下午 4:00,,,22.4293,113.99228,,832225,817264,
114.11686,22.3763,1007,FTHENhjX6f,Street Posting Boxes,Street Posting Box No. 405,"Near bus stop, Muk Min Ha Tsuen,Route Twisk,Tsuen Wan.",郵筒,編號405郵箱,荃灣荃錦公路木棉下村近巴士站,TSUEN WAN,荃灣區,TSUEN WAN,荃灣,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 12:30 p.m.<br>Sat: 12:30 p.m.,星期一至五: 下午 12:30<br>星期六: 下午 12:30,,,22.3763,114.11686,,826346,830087,
114.1311800000001,22.44484,1008,rfyjxp1OcV,Street Posting Boxes,Street Posting Box No.388,"Bus stop, Lam Kam Road j/o Tai Om Road, Tai Po",郵筒,編號388郵箱,大埔林錦公路/大菴路交界巴士站,TAI PO,大埔區,TAI PO,大埔,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri : 1:00 p.m. <br> Sat : 1:00 p.m.,星期一至五 : 下午1:00 <br> 星期六 : 下午 1:00,,,22.44484,114.13118,,833935,831564,
114.29023,22.39107,1009,HoQfA74KhV,Street Posting Boxes,Street Posting Box No. 370,"Tai Mong Tsai Road ,Tai Mong Tsai Bus Terminus",郵筒,編號370郵箱,大網仔路大網仔巴士總站,SAI KUNG,西貢區,SAI KUNG,西貢,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 3:30 p.m.<br>Sat: 3:30 p.m.,星期一至五: 下午 3:30<br>星期六: 下午 3:30,,,22.39107,114.29023,,827985,847941,
114.26286,22.33127,1010,Ia8wMOoIEa,Street Posting Boxes,Street Posting Box No. 336,Clearwater Bay Road Shaw's Movie Town / Ngan Ying Road,郵筒,編號336郵箱,清水灣道邵氏片場 / 銀影路交界,SAI KUNG,西貢區,SAI KUNG,西貢,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 3:00 p.m.<br>Sat: 3:00 p.m.,星期一至五: 下午 3:00<br>星期六: 下午 3:00,,,22.33127,114.26286,,821361,845126,
114.02946,22.42248,1011,XTjFRVAr2K,Street Posting Boxes,Street Posting Box No. 303,"Shui Chiu San Tsuen outside Yung Yuen Store, Tai Tong Road.",郵筒,編號303郵箱,大棠路水蕉新村榕苑士多門口,YUEN LONG,元朗區,YUEN LONG,元朗,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 2:30 p.m.<br>Sat: 2:30 p.m.,星期一至五: 下午 2:30<br>星期六: 下午 2:30,,,22.42248,114.02946,,831466,821091,
114.07882,22.50961,1012,dgQOBhPGFi,Street Posting Boxes,Street Posting Box No. 281,"Lok Ma Chau near frontier, San Tin.",郵筒,編號281郵箱,新田落馬洲近邊境,YUEN LONG,元朗區,YUEN LONG,元朗,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 1:00 p.m.<br>Sat: 1:00 p.m.,星期一至五: 下午 1:00<br>星期六: 下午 1:00,,,22.50961,114.07882,,841110,826179,
113.920120000000125,22.3907,1013,9Re136Yx7g,Street Posting Boxes,Street Posting Box No. 264,"Bus stop outside Dragon Cove Lung Kwu Tan Road, Pak Long.",郵筒,編號264郵箱,屯門龍鼓灘路北朗龍濤灣畔對出巴士站,TUEN MUN,屯門區,TUEN MUN,屯門,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 12:30 p.m.<br>Sat: 12:30 p.m.,星期一至五: 下午 12:30<br>星期六: 下午 12:30,,,22.3907,113.92012,,827962,809828,
114.27073,22.32569,1014,0FUafBNjOw,Street Posting Boxes,Street Posting Box No. 241,"831 Clearwater Bay Road, entrance of Sussx Lodge.",郵筒,編號241郵箱,清水灣道831號清雅苑門口,SAI KUNG,西貢區,SAI KUNG,西貢,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 2:30 p.m.<br>Sat: 2:30 p.m.,星期一至五: 下午 2:30<br>星期六: 下午 2:30,,,22.32569,114.27073,,820744,845937,
114.23755,22.33386,1015,hDTTZaz69W,Street Posting Boxes,Street Posting Box No. 159,Clearwater Bay Road near Tan Shan Road shuttle bus stop.,郵筒,編號159郵箱,清水灣道近炭山路小巴站,SAI KUNG,西貢區,SAI KUNG,西貢,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 2:00 p.m.<br>Sat: 2:00 p.m.,星期一至五: 下午 2:00<br>星期六: 下午 2:00,,,22.33386,114.23755,,821646,842519,
114.26501,22.37801,1016,iT7EVJ9bKv,Street Posting Boxes,Street Posting Box No. 155,Junction of Po Lo Che Road / Hiram's Highway.,郵筒,編號155郵箱,西貢公路 / 菠蘿輋路交界,SAI KUNG,西貢區,SAI KUNG,西貢,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 3:45 p.m.<br>Sat: 3:45 p.m.,星期一至五: 下午 3:45<br>星期六: 下午 3:45,,,22.37801,114.26501,,826537,845345,
114.028820000000124,22.43595,1017,899mfi3FwZ,Street Posting Boxes,Street Posting Box No. 148,"entrance of Fraser New Village, Tai Tong Road.",郵筒,編號148郵箱,大棠路禮修新村,YUEN LONG,元朗區,YUEN LONG,元朗,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 2:30 p.m.<br>Sat: 2:30 p.m.,星期一至五: 下午 2:30<br>星期六: 下午 2:30,,,22.43595,114.02882,,832958,821027,
114.10428,22.52729,1018,CZtTPeahuA,Street Posting Boxes,Street Posting Box No. 136,"Liu Pok Village, Sheung Shui",郵筒,編號136郵箱,上水料壆村,NORTH,北區,SHEUNG SHUI,上水,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri : 12:00 noon <br> Sat: 12:00 noon,星期一至五 : 正午12:00  <br>星期六: 正午 12:00,,,22.52729,114.10428,,843067,828800,
114.224,22.3175,1019,jArU3egKln,Street Posting Boxes,Street Posting Box No. 384,"Junction of Shui Ning Street and Wan Hon Street, Kwun Tong.",郵筒,編號384郵箱,觀塘瑞寧街及雲漢街交界,KWUN TONG,觀塘區,KWUN TONG,觀塘,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri 3:00 p.m. <br> Sat: 3:00 p.m.,星期一至五: 下午3:00 <br> 星<br/><br/>期六:下午3:00 <br>,,,22.3175,114.224,,819834,841123,
114.27075,22.3815,1020,GINVr2kMb0,Street Posting Boxes,Street Posting Box No. 66,Sai Kung Market / Man Yee New Village.,郵筒,編號66郵箱,西貢墟萬宜新村,SAI KUNG,西貢區,SAI KUNG,西貢,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 3:30 p.m.<br>Sat: 3:30 p.m.,星期一至五: 下午 3:30<br>星期六: 下午 3:30,,,22.3815,114.27075,,826924,845936,
114.23619,22.30146,1021,n6nkyKjJ33,Street Posting Boxes,Street Posting Box No. 163,"Yat Lai House, Yau Lai Estate, Yau Tong Road",郵筒,編號163郵箱,油塘道油麗邨逸麗樓,KWUN TONG,觀塘區,KWUN TONG,觀塘,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 3:00 p.m.<br>Sat: 4:00 p.m.,星期一至五: 下午 3:00<br>星期六: 下午 4:00,,,22.30146,114.23619,,818059,842380,
114.18608,22.39902,1022,ClFAlfhiAC,Street Posting Boxes,Street Posting Box No. 266,"Fo Tan Cottage Resettlement Area, Shatin.",郵筒,編號266郵箱,沙田火炭桂地新村路平房區,SHA TIN,沙田區,SHA TIN,沙田,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,Mon to Fri: 10:30 a.m.<br>Sat: 10:30 a.m.,星期一至五: 上午 10:30<br>星期六: 上午 10:30,,,22.39902,114.18608,,828861,837216,
